[inf] 2018-04-18 19:32:50 | App connected with redis server
[dbg] 2018-04-18 19:32:53 | Listing peers - {"attempt":"matched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:32:53 | Listing peers - {"attempt":"unmatched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:32:53 | Listing 0 total peers
[dbg] 2018-04-18 19:32:53 | Listing peers - {"attempt":"matched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:32:53 | Listing peers - {"attempt":"unmatched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:32:53 | Listing 0 total peers
[log] 2018-04-18 19:32:53 | Signatures loader - Failed to find enough good peers
[log] 2018-04-18 19:32:53 | GET /api/blocks/getHeight from 127.0.0.1
[ERR] 2018-04-18 19:32:54 | Failed to load delegates - Account with public key: a37467c4d5eeeb50e7c2320344123aa1999186418dc95bfbeb6b286338a7fc00 not found
[dbg] 2018-04-18 19:32:54 | No delegates enabled
[inf] 2018-04-18 19:32:54 | Loading 101 delegates from config
[log] 2018-04-18 19:32:54 | GET /api/blocks/getHeight from 127.0.0.1
[ERR] 2018-04-18 19:32:55 | Failed to load delegates - Account with public key: a37467c4d5eeeb50e7c2320344123aa1999186418dc95bfbeb6b286338a7fc00 not found
[dbg] 2018-04-18 19:32:55 | No delegates enabled
[inf] 2018-04-18 19:32:55 | Loading 101 delegates from config
[log] 2018-04-18 19:32:55 | GET /api/blocks/getHeight from 127.0.0.1
[log] 2018-04-18 19:32:56 | GET /api/loader/status/sync from 127.0.0.1
[ERR] 2018-04-18 19:32:56 | Failed to load delegates - Account with public key: a37467c4d5eeeb50e7c2320344123aa1999186418dc95bfbeb6b286338a7fc00 not found
[dbg] 2018-04-18 19:32:56 | No delegates enabled
[inf] 2018-04-18 19:32:56 | Loading 101 delegates from config
[dbg] 2018-04-18 19:32:56 | Releasing enqueued broadcasts
[dbg] 2018-04-18 19:32:56 | Queue empty
[log] 2018-04-18 19:32:56 | GET /api/blocks/getHeight from 127.0.0.1
[ERR] 2018-04-18 19:32:57 | Failed to load delegates - Account with public key: a37467c4d5eeeb50e7c2320344123aa1999186418dc95bfbeb6b286338a7fc00 not found
[dbg] 2018-04-18 19:32:57 | No delegates enabled
[inf] 2018-04-18 19:32:57 | Loading 101 delegates from config
[log] 2018-04-18 19:32:57 | GET /api/blocks/getHeight from 127.0.0.1
[ERR] 2018-04-18 19:32:58 | Failed to load delegates - Account with public key: a37467c4d5eeeb50e7c2320344123aa1999186418dc95bfbeb6b286338a7fc00 not found
[dbg] 2018-04-18 19:32:58 | No delegates enabled
[inf] 2018-04-18 19:32:58 | Loading 101 delegates from config
[dbg] 2018-04-18 19:32:58 | Listing peers - {"attempt":"matched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:32:58 | Listing peers - {"attempt":"unmatched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:32:58 | Listing 0 total peers
[log] 2018-04-18 19:32:58 | GET /api/blocks/getHeight from 127.0.0.1
[ERR] 2018-04-18 19:32:59 | Failed to load delegates - Account with public key: a37467c4d5eeeb50e7c2320344123aa1999186418dc95bfbeb6b286338a7fc00 not found
[dbg] 2018-04-18 19:32:59 | No delegates enabled
[inf] 2018-04-18 19:32:59 | Loading 101 delegates from config
[log] 2018-04-18 19:32:59 | GET /api/blocks/getHeight from 127.0.0.1
[ERR] 2018-04-18 19:33:00 | Failed to load delegates - Account with public key: a37467c4d5eeeb50e7c2320344123aa1999186418dc95bfbeb6b286338a7fc00 not found
[dbg] 2018-04-18 19:33:00 | No delegates enabled
[inf] 2018-04-18 19:33:00 | Loading 101 delegates from config
[log] 2018-04-18 19:33:00 | GET /api/blocks/getHeight from 127.0.0.1
[ERR] 2018-04-18 19:33:01 | Failed to load delegates - Account with public key: a37467c4d5eeeb50e7c2320344123aa1999186418dc95bfbeb6b286338a7fc00 not found
[dbg] 2018-04-18 19:33:01 | No delegates enabled
[inf] 2018-04-18 19:33:01 | Loading 101 delegates from config
[dbg] 2018-04-18 19:33:01 | Releasing enqueued broadcasts
[dbg] 2018-04-18 19:33:01 | Queue empty
[log] 2018-04-18 19:33:01 | GET /api/blocks/getHeight from 127.0.0.1
[ERR] 2018-04-18 19:33:02 | Failed to load delegates - Account with public key: a37467c4d5eeeb50e7c2320344123aa1999186418dc95bfbeb6b286338a7fc00 not found
[dbg] 2018-04-18 19:33:02 | No delegates enabled
[inf] 2018-04-18 19:33:02 | Loading 101 delegates from config
[log] 2018-04-18 19:33:02 | GET /api/blocks/getHeight from 127.0.0.1
[log] 2018-04-18 19:33:03 | GET /api/accounts?address=2220672660234043359S from 127.0.0.1
[log] 2018-04-18 19:33:03 | GET /api/multisignatures/accounts?publicKey=d2be716f2567c473437d925df05959c09819581b190a5eb97c99685c78ae8ea1 from 127.0.0.1
[log] 2018-04-18 19:33:03 | GET /api/dapps/categories from 127.0.0.1
[log] 2018-04-18 19:33:03 | GET /api/multisignatures/pending?publicKey=d2be716f2567c473437d925df05959c09819581b190a5eb97c99685c78ae8ea1 from 127.0.0.1
[dbg] 2018-04-18 19:33:03 | Listing peers - {"attempt":"matched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:03 | Listing peers - {"attempt":"unmatched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:03 | Listing 0 total peers
[ERR] 2018-04-18 19:33:03 | Failed to load delegates - Account with public key: a37467c4d5eeeb50e7c2320344123aa1999186418dc95bfbeb6b286338a7fc00 not found
[dbg] 2018-04-18 19:33:03 | No delegates enabled
[inf] 2018-04-18 19:33:03 | Loading 101 delegates from config
[inf] 2018-04-18 19:33:03 | Starting sync
[dbg] 2018-04-18 19:33:03 | Undoing unconfirmed transactions before sync
[dbg] 2018-04-18 19:33:03 | Establishing broadhash consensus before sync
[dbg] 2018-04-18 19:33:03 | Listing peers - {"attempt":"matched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:03 | Listing peers - {"attempt":"unmatched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:03 | Listing 0 total peers
[dbg] 2018-04-18 19:33:03 | Listing peers - {"attempt":"matched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:03 | Listing peers - {"attempt":"unmatched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:03 | Listing 0 total peers
[inf] 2018-04-18 19:33:03 | Finished sync
[inf] 2018-04-18 19:33:03 | Starting sync
[dbg] 2018-04-18 19:33:03 | Undoing unconfirmed transactions before sync
[dbg] 2018-04-18 19:33:03 | Establishing broadhash consensus before sync
[dbg] 2018-04-18 19:33:03 | Listing peers - {"attempt":"matched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:03 | Listing peers - {"attempt":"unmatched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:03 | Listing 0 total peers
[dbg] 2018-04-18 19:33:03 | Listing peers - {"attempt":"matched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:03 | Listing peers - {"attempt":"unmatched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:03 | Listing 0 total peers
[inf] 2018-04-18 19:33:03 | Finished sync
[inf] 2018-04-18 19:33:03 | Starting sync
[dbg] 2018-04-18 19:33:03 | Undoing unconfirmed transactions before sync
[dbg] 2018-04-18 19:33:03 | Establishing broadhash consensus before sync
[dbg] 2018-04-18 19:33:03 | Listing peers - {"attempt":"matched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:03 | Listing peers - {"attempt":"unmatched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:03 | Listing 0 total peers
[dbg] 2018-04-18 19:33:03 | Listing peers - {"attempt":"matched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:03 | Listing peers - {"attempt":"unmatched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:03 | Listing 0 total peers
[inf] 2018-04-18 19:33:03 | Finished sync
[inf] 2018-04-18 19:33:03 | Starting sync
[dbg] 2018-04-18 19:33:03 | Undoing unconfirmed transactions before sync
[dbg] 2018-04-18 19:33:03 | Establishing broadhash consensus before sync
[dbg] 2018-04-18 19:33:03 | Listing peers - {"attempt":"matched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:03 | Listing peers - {"attempt":"unmatched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:03 | Listing 0 total peers
[dbg] 2018-04-18 19:33:03 | Listing peers - {"attempt":"matched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:03 | Listing peers - {"attempt":"unmatched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:03 | Listing 0 total peers
[inf] 2018-04-18 19:33:03 | Finished sync
[inf] 2018-04-18 19:33:03 | Starting sync
[dbg] 2018-04-18 19:33:03 | Undoing unconfirmed transactions before sync
[dbg] 2018-04-18 19:33:03 | Establishing broadhash consensus before sync
[dbg] 2018-04-18 19:33:03 | Listing peers - {"attempt":"matched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:03 | Listing peers - {"attempt":"unmatched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:03 | Listing 0 total peers
[dbg] 2018-04-18 19:33:03 | Listing peers - {"attempt":"matched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:03 | Listing peers - {"attempt":"unmatched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:03 | Listing 0 total peers
[inf] 2018-04-18 19:33:03 | Finished sync
[ERR] 2018-04-18 19:33:03 | Sync timer - Failed to find enough good peers
[log] 2018-04-18 19:33:03 | GET /api/blocks/getHeight from 127.0.0.1
[log] 2018-04-18 19:33:04 | GET /blockchain from 127.0.0.1
[log] 2018-04-18 19:33:04 | GET / from 127.0.0.1
[log] 2018-04-18 19:33:04 | GET /static/css/sauco.css from 127.0.0.1
[log] 2018-04-18 19:33:04 | GET / from 127.0.0.1
[ERR] 2018-04-18 19:33:04 | Failed to load delegates - Account with public key: a37467c4d5eeeb50e7c2320344123aa1999186418dc95bfbeb6b286338a7fc00 not found
[dbg] 2018-04-18 19:33:04 | No delegates enabled
[inf] 2018-04-18 19:33:04 | Loading 101 delegates from config
[log] 2018-04-18 19:33:04 | GET /api/blocks/getHeight from 127.0.0.1
[ERR] 2018-04-18 19:33:05 | Failed to load delegates - Account with public key: a37467c4d5eeeb50e7c2320344123aa1999186418dc95bfbeb6b286338a7fc00 not found
[dbg] 2018-04-18 19:33:05 | No delegates enabled
[inf] 2018-04-18 19:33:05 | Loading 101 delegates from config
[log] 2018-04-18 19:33:05 | GET /api/blocks/getHeight from 127.0.0.1
[ERR] 2018-04-18 19:33:06 | Failed to load delegates - Account with public key: a37467c4d5eeeb50e7c2320344123aa1999186418dc95bfbeb6b286338a7fc00 not found
[dbg] 2018-04-18 19:33:06 | No delegates enabled
[inf] 2018-04-18 19:33:06 | Loading 101 delegates from config
[dbg] 2018-04-18 19:33:06 | Releasing enqueued broadcasts
[dbg] 2018-04-18 19:33:06 | Queue empty
[log] 2018-04-18 19:33:06 | GET /api/blocks/getHeight from 127.0.0.1
[ERR] 2018-04-18 19:33:07 | Failed to load delegates - Account with public key: a37467c4d5eeeb50e7c2320344123aa1999186418dc95bfbeb6b286338a7fc00 not found
[dbg] 2018-04-18 19:33:07 | No delegates enabled
[inf] 2018-04-18 19:33:07 | Loading 101 delegates from config
[log] 2018-04-18 19:33:07 | GET /api/blocks/getHeight from 127.0.0.1
[dbg] 2018-04-18 19:33:08 | Listing peers - {"attempt":"matched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:08 | Listing peers - {"attempt":"unmatched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:08 | Listing 0 total peers
[ERR] 2018-04-18 19:33:08 | Failed to load delegates - Account with public key: a37467c4d5eeeb50e7c2320344123aa1999186418dc95bfbeb6b286338a7fc00 not found
[dbg] 2018-04-18 19:33:08 | No delegates enabled
[inf] 2018-04-18 19:33:08 | Loading 101 delegates from config
[log] 2018-04-18 19:33:08 | GET /api/blocks/getHeight from 127.0.0.1
[ERR] 2018-04-18 19:33:09 | Failed to load delegates - Account with public key: a37467c4d5eeeb50e7c2320344123aa1999186418dc95bfbeb6b286338a7fc00 not found
[dbg] 2018-04-18 19:33:09 | No delegates enabled
[inf] 2018-04-18 19:33:09 | Loading 101 delegates from config
[log] 2018-04-18 19:33:09 | GET /api/blocks/getHeight from 127.0.0.1
[ERR] 2018-04-18 19:33:10 | Failed to load delegates - Account with public key: a37467c4d5eeeb50e7c2320344123aa1999186418dc95bfbeb6b286338a7fc00 not found
[dbg] 2018-04-18 19:33:10 | No delegates enabled
[inf] 2018-04-18 19:33:10 | Loading 101 delegates from config
[log] 2018-04-18 19:33:10 | GET /api/blocks/getHeight from 127.0.0.1
[ERR] 2018-04-18 19:33:11 | Failed to load delegates - Account with public key: a37467c4d5eeeb50e7c2320344123aa1999186418dc95bfbeb6b286338a7fc00 not found
[dbg] 2018-04-18 19:33:11 | No delegates enabled
[inf] 2018-04-18 19:33:11 | Loading 101 delegates from config
[dbg] 2018-04-18 19:33:11 | Releasing enqueued broadcasts
[dbg] 2018-04-18 19:33:11 | Queue empty
[log] 2018-04-18 19:33:11 | GET /api/loader/status/sync from 127.0.0.1
[log] 2018-04-18 19:33:11 | GET /api/loader/status/sync from 127.0.0.1
[log] 2018-04-18 19:33:11 | GET /api/delegates/get/?publicKey=9f0c05a16d859835a2f64d4c5044c56ae75bdd33ca593811d7cb995caf44009c from 127.0.0.1
[log] 2018-04-18 19:33:11 | GET /api/accounts?address=11619552330338492326S from 127.0.0.1
[log] 2018-04-18 19:33:11 | GET /api/dapps/ismasterpasswordenabled from 127.0.0.1
[log] 2018-04-18 19:33:11 | GET /api/peers/version from 127.0.0.1
[log] 2018-04-18 19:33:11 | GET /api/accounts?address=11619552330338492326S from 127.0.0.1
[log] 2018-04-18 19:33:11 | GET /api/transactions?limit=8&orderBy=timestamp:desc&recipientId=11619552330338492326S&senderPublicKey=9f0c05a16d859835a2f64d4c5044c56ae75bdd33ca593811d7cb995caf44009c from 127.0.0.1
[log] 2018-04-18 19:33:11 | GET /api/delegates/get/?publicKey=9f0c05a16d859835a2f64d4c5044c56ae75bdd33ca593811d7cb995caf44009c from 127.0.0.1
[dbg] 2018-04-18 19:33:11 | cached response for key:  - /?limit=8&orderBy=timestamp:desc&recipientId=11619552330338492326S&senderPublicKey=9f0c05a16d859835a2f64d4c5044c56ae75bdd33ca593811d7cb995caf44009c
[log] 2018-04-18 19:33:11 | GET /api/blocks/getHeight from 127.0.0.1
[log] 2018-04-18 19:33:12 | GET /api/multisignatures/accounts?publicKey=9f0c05a16d859835a2f64d4c5044c56ae75bdd33ca593811d7cb995caf44009c from 127.0.0.1
[log] 2018-04-18 19:33:12 | GET /api/delegates/forging/status?publicKey=9f0c05a16d859835a2f64d4c5044c56ae75bdd33ca593811d7cb995caf44009c from 127.0.0.1
[log] 2018-04-18 19:33:12 | GET /api/delegates/get/?publicKey=9f0c05a16d859835a2f64d4c5044c56ae75bdd33ca593811d7cb995caf44009c from 127.0.0.1
[log] 2018-04-18 19:33:12 | GET /api/dapps/categories from 127.0.0.1
[log] 2018-04-18 19:33:12 | GET /api/blocks/getStatus from 127.0.0.1
[log] 2018-04-18 19:33:12 | GET /api/transactions/unconfirmed?address=11619552330338492326S&senderPublicKey=9f0c05a16d859835a2f64d4c5044c56ae75bdd33ca593811d7cb995caf44009c from 127.0.0.1
[log] 2018-04-18 19:33:12 | GET /api/multisignatures/pending?publicKey=9f0c05a16d859835a2f64d4c5044c56ae75bdd33ca593811d7cb995caf44009c from 127.0.0.1
[ERR] 2018-04-18 19:33:12 | Failed to load delegates - Account with public key: a37467c4d5eeeb50e7c2320344123aa1999186418dc95bfbeb6b286338a7fc00 not found
[dbg] 2018-04-18 19:33:12 | No delegates enabled
[inf] 2018-04-18 19:33:12 | Loading 101 delegates from config
[log] 2018-04-18 19:33:12 | GET /api/blocks/getHeight from 127.0.0.1
[log] 2018-04-18 19:33:13 | GET /api/blocks/?limit=25&offset=0&orderBy=height:desc from 127.0.0.1
[dbg] 2018-04-18 19:33:13 | serving response for url: /?limit=25&offset=0&orderBy=height:desc from cache
[log] 2018-04-18 19:33:13 | GET /api/blocks/?limit=25&offset=0&orderBy=height:desc from 127.0.0.1
[dbg] 2018-04-18 19:33:13 | serving response for url: /?limit=25&offset=0&orderBy=height:desc from cache
[log] 2018-04-18 19:33:13 | GET /api/blocks/?limit=25&offset=0&orderBy=height:desc from 127.0.0.1
[dbg] 2018-04-18 19:33:13 | serving response for url: /?limit=25&offset=0&orderBy=height:desc from cache
[log] 2018-04-18 19:33:13 | GET /api/blocks/getHeight from 127.0.0.1
[log] 2018-04-18 19:33:13 | GET /api/blocks/getHeight from 127.0.0.1
[log] 2018-04-18 19:33:13 | GET /api/blocks/getHeight from 127.0.0.1
[dbg] 2018-04-18 19:33:13 | Listing peers - {"attempt":"matched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:13 | Listing peers - {"attempt":"unmatched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:13 | Listing 0 total peers
[inf] 2018-04-18 19:33:13 | Starting sync
[dbg] 2018-04-18 19:33:13 | Undoing unconfirmed transactions before sync
[dbg] 2018-04-18 19:33:13 | Establishing broadhash consensus before sync
[dbg] 2018-04-18 19:33:13 | Listing peers - {"attempt":"matched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[ERR] 2018-04-18 19:33:13 | Failed to load delegates - Account with public key: a37467c4d5eeeb50e7c2320344123aa1999186418dc95bfbeb6b286338a7fc00 not found
[dbg] 2018-04-18 19:33:13 | No delegates enabled
[inf] 2018-04-18 19:33:13 | Loading 101 delegates from config
[dbg] 2018-04-18 19:33:13 | Listing peers - {"attempt":"unmatched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:13 | Listing 0 total peers
[dbg] 2018-04-18 19:33:13 | Listing peers - {"attempt":"matched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:13 | Listing peers - {"attempt":"unmatched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:13 | Listing 0 total peers
[inf] 2018-04-18 19:33:13 | Finished sync
[inf] 2018-04-18 19:33:13 | Starting sync
[dbg] 2018-04-18 19:33:13 | Undoing unconfirmed transactions before sync
[dbg] 2018-04-18 19:33:13 | Establishing broadhash consensus before sync
[dbg] 2018-04-18 19:33:13 | Listing peers - {"attempt":"matched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:13 | Listing peers - {"attempt":"unmatched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:13 | Listing 0 total peers
[dbg] 2018-04-18 19:33:13 | Listing peers - {"attempt":"matched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:13 | Listing peers - {"attempt":"unmatched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:13 | Listing 0 total peers
[inf] 2018-04-18 19:33:13 | Finished sync
[inf] 2018-04-18 19:33:13 | Starting sync
[dbg] 2018-04-18 19:33:13 | Undoing unconfirmed transactions before sync
[dbg] 2018-04-18 19:33:13 | Establishing broadhash consensus before sync
[dbg] 2018-04-18 19:33:13 | Listing peers - {"attempt":"matched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:13 | Listing peers - {"attempt":"unmatched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:13 | Listing 0 total peers
[dbg] 2018-04-18 19:33:13 | Listing peers - {"attempt":"matched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:13 | Listing peers - {"attempt":"unmatched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:13 | Listing 0 total peers
[inf] 2018-04-18 19:33:13 | Finished sync
[inf] 2018-04-18 19:33:13 | Starting sync
[dbg] 2018-04-18 19:33:13 | Undoing unconfirmed transactions before sync
[dbg] 2018-04-18 19:33:13 | Establishing broadhash consensus before sync
[dbg] 2018-04-18 19:33:13 | Listing peers - {"attempt":"matched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:13 | Listing peers - {"attempt":"unmatched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:13 | Listing 0 total peers
[dbg] 2018-04-18 19:33:13 | Listing peers - {"attempt":"matched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:13 | Listing peers - {"attempt":"unmatched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:13 | Listing 0 total peers
[inf] 2018-04-18 19:33:13 | Finished sync
[inf] 2018-04-18 19:33:13 | Starting sync
[dbg] 2018-04-18 19:33:13 | Undoing unconfirmed transactions before sync
[dbg] 2018-04-18 19:33:13 | Establishing broadhash consensus before sync
[dbg] 2018-04-18 19:33:13 | Listing peers - {"attempt":"matched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:13 | Listing peers - {"attempt":"unmatched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:13 | Listing 0 total peers
[dbg] 2018-04-18 19:33:13 | Listing peers - {"attempt":"matched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:13 | Listing peers - {"attempt":"unmatched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:13 | Listing 0 total peers
[inf] 2018-04-18 19:33:13 | Finished sync
[ERR] 2018-04-18 19:33:13 | Sync timer - Failed to find enough good peers
[log] 2018-04-18 19:33:13 | GET /api/blocks/getHeight from 127.0.0.1
[log] 2018-04-18 19:33:14 | GET /api/transactions/?blockId=13055272336090937117 from 127.0.0.1
[dbg] 2018-04-18 19:33:14 | serving response for url: /?blockId=13055272336090937117 from cache
[ERR] 2018-04-18 19:33:14 | Failed to load delegates - Account with public key: a37467c4d5eeeb50e7c2320344123aa1999186418dc95bfbeb6b286338a7fc00 not found
[dbg] 2018-04-18 19:33:14 | No delegates enabled
[inf] 2018-04-18 19:33:14 | Loading 101 delegates from config
[log] 2018-04-18 19:33:14 | GET /api/blocks/getHeight from 127.0.0.1
[log] 2018-04-18 19:33:15 | GET /api/blocks/?limit=25&offset=0&orderBy=height:desc from 127.0.0.1
[dbg] 2018-04-18 19:33:15 | serving response for url: /?limit=25&offset=0&orderBy=height:desc from cache
[log] 2018-04-18 19:33:15 | GET /api/blocks/getHeight from 127.0.0.1
[ERR] 2018-04-18 19:33:15 | Failed to load delegates - Account with public key: a37467c4d5eeeb50e7c2320344123aa1999186418dc95bfbeb6b286338a7fc00 not found
[dbg] 2018-04-18 19:33:15 | No delegates enabled
[inf] 2018-04-18 19:33:15 | Loading 101 delegates from config
[log] 2018-04-18 19:33:15 | GET /api/blocks/getHeight from 127.0.0.1
[dbg] 2018-04-18 19:33:16 | Releasing enqueued broadcasts
[dbg] 2018-04-18 19:33:16 | Queue empty
[ERR] 2018-04-18 19:33:16 | Failed to load delegates - Account with public key: a37467c4d5eeeb50e7c2320344123aa1999186418dc95bfbeb6b286338a7fc00 not found
[dbg] 2018-04-18 19:33:16 | No delegates enabled
[inf] 2018-04-18 19:33:16 | Loading 101 delegates from config
[log] 2018-04-18 19:33:16 | GET /api/blocks/getHeight from 127.0.0.1
[ERR] 2018-04-18 19:33:17 | Failed to load delegates - Account with public key: a37467c4d5eeeb50e7c2320344123aa1999186418dc95bfbeb6b286338a7fc00 not found
[dbg] 2018-04-18 19:33:17 | No delegates enabled
[inf] 2018-04-18 19:33:17 | Loading 101 delegates from config
[log] 2018-04-18 19:33:17 | GET /api/blocks/getHeight from 127.0.0.1
[log] 2018-04-18 19:33:18 | GET /api/accounts?address=9849453948452591971S from 127.0.0.1
[dbg] 2018-04-18 19:33:18 | Listing peers - {"attempt":"matched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:18 | Listing peers - {"attempt":"unmatched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:18 | Listing 0 total peers
[ERR] 2018-04-18 19:33:18 | Failed to load delegates - Account with public key: a37467c4d5eeeb50e7c2320344123aa1999186418dc95bfbeb6b286338a7fc00 not found
[dbg] 2018-04-18 19:33:18 | No delegates enabled
[inf] 2018-04-18 19:33:18 | Loading 101 delegates from config
[log] 2018-04-18 19:33:18 | GET /api/blocks/getHeight from 127.0.0.1
[ERR] 2018-04-18 19:33:19 | Failed to load delegates - Account with public key: a37467c4d5eeeb50e7c2320344123aa1999186418dc95bfbeb6b286338a7fc00 not found
[dbg] 2018-04-18 19:33:19 | No delegates enabled
[inf] 2018-04-18 19:33:19 | Loading 101 delegates from config
[log] 2018-04-18 19:33:19 | GET /api/blocks/getHeight from 127.0.0.1
[ERR] 2018-04-18 19:33:20 | Failed to load delegates - Account with public key: a37467c4d5eeeb50e7c2320344123aa1999186418dc95bfbeb6b286338a7fc00 not found
[dbg] 2018-04-18 19:33:20 | No delegates enabled
[inf] 2018-04-18 19:33:20 | Loading 101 delegates from config
[log] 2018-04-18 19:33:20 | GET /api/blocks/getHeight from 127.0.0.1
[dbg] 2018-04-18 19:33:21 | Releasing enqueued broadcasts
[dbg] 2018-04-18 19:33:21 | Queue empty
[ERR] 2018-04-18 19:33:21 | Failed to load delegates - Account with public key: a37467c4d5eeeb50e7c2320344123aa1999186418dc95bfbeb6b286338a7fc00 not found
[dbg] 2018-04-18 19:33:21 | No delegates enabled
[inf] 2018-04-18 19:33:21 | Loading 101 delegates from config
[log] 2018-04-18 19:33:21 | GET /api/loader/status/sync from 127.0.0.1
[log] 2018-04-18 19:33:21 | GET /api/blocks/getHeight from 127.0.0.1
[ERR] 2018-04-18 19:33:22 | Failed to load delegates - Account with public key: a37467c4d5eeeb50e7c2320344123aa1999186418dc95bfbeb6b286338a7fc00 not found
[dbg] 2018-04-18 19:33:22 | No delegates enabled
[inf] 2018-04-18 19:33:22 | Loading 101 delegates from config
[log] 2018-04-18 19:33:22 | GET /api/blocks/getHeight from 127.0.0.1
[dbg] 2018-04-18 19:33:23 | Listing peers - {"attempt":"matched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:23 | Listing peers - {"attempt":"unmatched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:23 | Listing 0 total peers
[inf] 2018-04-18 19:33:23 | Starting sync
[dbg] 2018-04-18 19:33:23 | Undoing unconfirmed transactions before sync
[dbg] 2018-04-18 19:33:23 | Establishing broadhash consensus before sync
